"UNIQUE_REFERENCE_NUMBER"|"NAME"|"POINTX_CLASSIFICATION_CODE"|"FEATURE_EASTING"|"FEATURE_NORTHING"|"POSITIONAL_ACCURACY_CODE"|"UPRN"|"TOPOGRAPHIC_TOID"|"TOPOGRAPHIC_TOID_VERSION"|"USRN"|"USRN_MATCH_INDICATOR"|"DISTANCE"|"ADDRESS_DETAIL"|"STREET_NAME"|"LOCALITY"|"GEOGRAPHIC_COUNTY"|"POSTCODE"|"ADMINISTRATIVE_BOUNDARY"|"TELEPHONE_NUMBER"|"URL"|"BRAND"|"QUALIFIER_TYPE"|"QUALIFIER_DATA"|"PROVENANCE"|"DATE_OF_SUPPLY"
75462716|"Pitman Training Group Ltd"|"05320403"|291812.0|92545.0|1|10013050474|"osgb1000012290129"|6|14200533|1|17.4|"Elm House 54"|"Mary Arches Street"|"Exeter"|"Devon"|"EX4 3BA"|"Exeter District"|"03332004538"|"www.pitman-training.com"|"Pitman"|""|""|"118 Information"|"01-SEP-2021"
75442663|"Iron Mill College"|"05320403"|292492.0|92639.0|1|10013036089|"osgb1000012317854"|6|14200159|3|55.1|"7"|"Barnfield Crescent"|"Exeter"|"Devon"|"EX1 1QT"|"Exeter District"|"01392219200"|"www.ironmill.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
76245978|"Birthwise Yoga Within Exeter Natural Health Centre"|"05280330"|291993.0|92802.0|1||"osgb1000012290448"|5|14200328|3|7.5|"83-84"|"Queen Street"|"Exeter"|"Devon"|"EX4 3RP"|"Exeter District"|"01392438586"|"www.birthwise.net"|""|""|""|"118 Information"|"01-SEP-2021"
78308434|"Charles Stanley"|"02090147"|292331.8|92732.8|1|10094202502|"osgb1000012317922"|5|14200661|3|17.6|"Broadwalk House"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1TS"|"Exeter District"|"01392453600"|"www.charles-stanley.co.uk"|"Charles Stanley"|""|""|"118 Information"|"01-SEP-2021"
78353935|"The Fry Group"|"02090147"|292440.0|92446.0|1|10013045147|"osgb1000002070664368"|5|14201842|1|16.7|"The Senate"|"Southernhay Gardens"|"Exeter"|"Devon"|"EX1 1UG"|"Exeter District"|"01392278494"|"www.thefrygroup.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
85579873|"Build-A-Bear Workshop"|"09480686"|292255.0|92816.0|1|100041045099|"osgb1000012317960"|5|14200389|1|21.9|"4"|"High Street"|"Exeter"|"Devon"|"EX4 3LF"|"Exeter District"|"01392251361"|"www.buildabear.co.uk"|"Build-A-Bear Workshop"|""|""|"118 Information"|"01-SEP-2021"
85527992|"Buffet City"|"01020043"|291896.0|92477.6|1||"osgb1000002070797613"|3|14200333|2|27.9|"2"|"George Street"|"Exeter"|"Devon"|"EX1 1BU"|"Exeter District"|"01392438885"|""|""|"Restaurant Type"|"Chinese Restaurant"|"118 Information"|"01-SEP-2021"
91417363|"Streamers"|"09480718"|292359.0|92872.0|1|100041045649|"osgb1000012318169"|4|14200622|1|27.7|"1"|"Paris Street"|"Exeter"|"Devon"|"EX1 2JB"|"Exeter District"|"01392493322"|""|""|""|""|"118 Information"|"01-SEP-2021"
85510255|"Fools Paradise"|"04210273"|291976.7|92826.4|1|100041044904|"osgb1000012290436"|4|14200328|1|6.9|"18"|"Gandy Street"|"Exeter"|"Devon"|"EX4 3LS"|"Exeter District"|"01392454160"|"www.foolsparadise.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
85543770|"Beaverbrooks the Jewellers Ltd"|"09460659"|292236.9|92769.0|1|10013050882|"osgb1000002070809085"|2|14200389|3|49.7|"23"|"Princesshay"|"Exeter"|"Devon"|"EX1 1GE"|"Exeter District"|"01392257774"|"www.beaverbrooks.co.uk"|"Beaverbrooks"|""|""|"118 Information"|"01-SEP-2021"
85626402|"Handelsbanken AB"|"02090138"|292294.0|92580.0|1|100041124245|"osgb1000012317709"|4|14200773|1|20.6|"19"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1PJ"|"Exeter District"|"01392494452"|"www.handelsbanken.co.uk"|"Handelsbanken"|""|""|"118 Information"|"01-SEP-2021"
91407789|"Taunton Leisure"|"09480686"|291795.0|92380.0|1|100041225346|"osgb1000012291640"|8|14200447|1|26.3|"110"|"Fore Street"|"Exeter"|"Devon"|"EX4 3JF"|"Exeter District"|"01392410534"|"www.tauntonleisure.com"|""|""|""|"118 Information"|"01-SEP-2021"
91432885|"Cathy Towers"|"05290358"|292172.1|92599.3|1|100040206101|"osgb1000012317760"|4|14200147|1|39.4|"Choristers House"|"Chapel Street"|"Exeter"|"Devon"|"EX1 1AJ"|"Exeter District"|"07989564660"|"www.cathytowers.com"|""|""|""|"118 Information"|"01-SEP-2021"
91431314|"Spec Tech"|"05280344"|292078.0|92363.0|1|100041046098|"osgb1000012320498"|5|14200768|1|18.6|"35"|"South Street"|"Exeter"|"Devon"|"EX1 1ED"|"Exeter District"|"01392422644"|""|""|""|""|"118 Information"|"01-SEP-2021"
91412351|"Palace Counselling Service"|"05290358"|292061.0|92409.0|1||"osgb1000012320428"|7|14200619|2|23.0|"3"|"Palace Gate"|"Exeter"|"Devon"|"EX1 1JA"|"Exeter District"|"01392205804"|"www.palacegatecounselling.org.uk"|""|""|""|"118 Information"|"01-SEP-2021"
85633225|"Travel Line"|"10570731"|292274.1|92492.8|1|100041124243|"osgb1000012320529"|5|14200773|1|13.6|"7"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1JG"|"Exeter District"|"08712002233"|"www.travelline.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
85632825|"Hotel Chocolat Ltd"|"09470663"|292300.0|92822.0|1||"osgb1000002070809093"|2|14200389|3|43.2|"7"|"Eastgate"|"Exeter"|"Devon"|"EX1 1GB"|"Exeter District"|"01392424229"|"www.hotelchocolat.com/uk/"|"Hotel Chocolat"|""|""|"118 Information"|"01-SEP-2021"
91409368|"Mantis"|"09460659"|292026.0|92785.0|1|100041044918|"osgb1000012318050"|8|14200328|1|8.0|"28"|"Gandy Street"|"Exeter"|"Devon"|"EX4 3LS"|"Exeter District"|"01392276665"|"www.mantishomedirect.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
97760712|"New Look"|"09460656"|292209.6|92711.7|1|10013050872|"osgb1000002070809094"|3|14200066|3|22.8|"16"|"Princesshay"|"Exeter"|"Devon"|"EX1 1GE"|"Exeter District"|"01392453480"|"www.newlook.com"|"New Look"|""|""|"118 Information"|"01-SEP-2021"
97774957|"Wilko"|"09480700"|291892.6|92655.0|1|10023124191|"osgb1000012290397"|4|14200684|1|136.2|"100"|"Guildhall Shopping Centre"|"Exeter"|"Devon"|"EX4 3HP"|"Exeter District"|"01392430000"|"www.wilko.com"|"Wilko"|""|""|"118 Information"|"01-SEP-2021"
103807477|"Space"|"02110189"|292303.0|92608.0|1|100041124231|"osgb1000012317705"|5|14200773|1|19.4|"23"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1PR"|"Exeter District"|"01392256412"|"www.spacespace.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
103817880|"Trailfinders Ltd"|"09480694"|291973.0|92609.0|1|100041045129|"osgb1000012290044"|4|14200389|1|10.2|"63"|"High Street"|"Exeter"|"Devon"|"EX4 3DJ"|"Exeter District"|"01392458200"|"www.trailfinders.com"|"Trailfinders"|""|""|"118 Information"|"01-SEP-2021"
104533164|"Hospiscare"|"09480714"|291976.0|92442.0|1|100041046119|"osgb1000012291427"|6|14200768|1|14.6|"84"|"South Street"|"Exeter"|"Devon"|"EX1 1EQ"|"Exeter District"|"01392435453"|"www.hospiscare.co.uk"|"Hospiscare Shops Ltd"|""|""|"118 Information"|"01-SEP-2021"
104544111|"Ferns Restaurant"|"01020043"|291862.0|92674.0|1|10023122971|"osgb1000012290395"|5|14200631|3|46.2|"Guildhall Shopping Centre"|""|"Exeter"|"Devon"|"EX4 3HL"|"Exeter District"|"01392427231"|""|""|"Restaurant Type"|"Restaurant"|"118 Information"|"01-SEP-2021"
104557314|"Saks Hair & Beauty"|"02100156"|292229.0|92780.0|1||"osgb1000002070809038"|2|14200389|3|36.1|"2"|"Bampfylde Lane"|"Exeter"|"Devon"|"EX1 1GQ"|"Exeter District"|"01392256999"|"www.saks.co.uk"|"Saks"|""|""|"118 Information"|"01-SEP-2021"
104569534|"Stick & Sushi Ltd"|"01020043"|291807.0|92647.0|1|10013042080|"osgb1000012291077"|5|14200593|1|8.1|"23"|"North Street"|"Exeter"|"Devon"|"EX4 3QS"|"Exeter District"|"01392250414"|"www.steaknsushi-exeter.co.uk"|""|"Restaurant Type"|"Japanese Restaurant"|"118 Information"|"01-SEP-2021"
104574550|"Newcross Healthcare Solutions"|"02050081"|292324.0|92695.0|1|100041123920|"osgb1000012317920"|4|14200773|2|18.1|"31-32"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1PR"|"Exeter District"|"01392459982"|"www.newcrosshealthcare.com"|"Newcross Healthcare Solutions"|""|""|"118 Information"|"01-SEP-2021"
107629552|"W M S Squire"|"02110195"|292163.0|92608.7|1|100041046497|"osgb1000012317759"|4|14200136|3|18.8|"Notaries House"|"Chapel Street"|"Exeter"|"Devon"|"EX1 1AJ"|"Exeter District"|"01392248828"|"www.wmssquire.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
105232275|"Exeter Serviced Apartments"|"02110192"|291878.0|92426.0|1|10013050486|"osgb1000002070326515"|7|14200528|1|12.8|"20-25 Augusta Court"|"Market Street"|"Exeter"|"Devon"|"EX1 1DL"|"Exeter District"|"01392255067"|""|""|""|""|"118 Information"|"01-SEP-2021"
105229582|"Healing Power"|"05280330"|291961.0|92523.0|1|100041046080|"osgb1000012290058"|3|14200768|1|16.6|"7"|"South Street"|"Exeter"|"Devon"|"EX1 1DZ"|"Exeter District"|"01392848565"|""|""|""|""|"118 Information"|"01-SEP-2021"
107650838|"Tilney Group"|"02090147"|292469.0|92508.0|1|10023117604|"osgb1000002070820482"|6|14201842|2|37.8|"Third Floor the Senate"|"Southernhay Gardens"|"Exeter"|"Devon"|"EX1 1UG"|"Exeter District"|"01392204444"|"www.tilney.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
108276345|"Watson & Partners"|"02090150"|292134.4|92862.4|1|100041142147|"osgb1000012318068"|6|14200135|1|20.2|"1"|"Castle Street"|"Exeter"|"Devon"|"EX4 3PT"|"Exeter District"|"01392202626"|"www.wandpltd.co.uk"|"Mortgage Advice Bureau"|""|""|"118 Information"|"01-SEP-2021"
108275119|"Savills - Smiths Gore"|"02110190"|292480.0|92708.0|1|100041123933|"osgb1000012318264"|5|14200243|1|11.8|"Sterling Court 17"|"Dix's Field"|"Exeter"|"Devon"|"EX1 1QA"|"Exeter District"|"01392455700"|"www.savills-smithsgore.co.uk"|"Savills - Smiths Gore"|""|""|"118 Information"|"01-SEP-2021"
110622240|"St Pancras C of E Church"|"06340459"|291922.0|92694.0|1|10094205462|"osgb1000012290401"|3|14202585|3|51.9|"Guildhall Shopping Centre"|""|"Exeter"|"Devon"|"EX4 3HP"|"Exeter District"|"01392278717"|"www.parishofcentralexeter.co.uk"|""|"Religion"|"Church of England (Christian)"|"118 Information"|"01-SEP-2021"
108348450|"Superdry"|"09460656"|292265.0|92749.0|1||"osgb1000002070809050"|3|14200661|3|73.5|"8-9"|"Princesshay"|"Exeter"|"Devon"|"EX1 1GE"|"Exeter District"|"01392214005"|"www.superdry.com"|"Superdry"|""|""|"118 Information"|"01-SEP-2021"
108353387|"H & M"|"09460656"|292188.0|92776.0|1|100041142346|"osgb1000002070862929"|1|14200389|1|15.5|"16-19"|"High Street"|"Exeter"|"Devon"|"EX4 3LH"|"Exeter District"|"03447368956"|"www.hm.com/gb/"|"H & M"|""|""|"118 Information"|"01-SEP-2021"
109100785|"Hospiscare"|"09480714"|291870.0|92471.0|1|100041142321|"osgb1000012291401"|6|14200309|1|23.6|"90-92"|"Fore Street"|"Exeter"|"Devon"|"EX4 3HX"|"Exeter District"|"01392253298"|"www.hospiscare.co.uk"|"Hospiscare Shops Ltd"|""|""|"118 Information"|"01-SEP-2021"
110616522|"RSPCA Charity Shop"|"09480714"|291951.6|92477.4|1|10013039521|"osgb1000012291414"|6|14200768|1|16.2|"91"|"South Street"|"Exeter"|"Devon"|"EX1 1EN"|"Exeter District"|"01392494113"|"www.rspca.org.uk"|"RSPCA"|""|""|"118 Information"|"01-SEP-2021"
108327698|"Monty's Beads"|"07370487"|292183.6|92872.9|1|10091473313|"osgb1000012318098"|5|14200042|1|13.6|"Easton Buildings"|"Little Castle Street"|"Exeter"|"Devon"|"EX4 3PX"|"Exeter District"|"01392413811"|"www.montysbeads.com"|""|""|""|"118 Information"|"01-SEP-2021"
108293242|"Toot Garook"|"09480717"|291929.2|92816.8|1|10023124338|"osgb1000012290433"|3|14200684|1|7.4|"19"|"Queen Street"|"Exeter"|"Devon"|"EX4 3SH"|"Exeter District"|"01392201660"|"www.tootgarook.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
107645605|"Domus-ar"|"02140214"|292258.3|92453.6|1|100041123880|"osgb1000012320535"|6|14200773|1|14.5|"1"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1JG"|"Exeter District"|"01392434100"|""|""|""|""|"118 Information"|"01-SEP-2021"
108334253|"Thomas Westcott Business Recovery & Insolvency"|"02090147"|292363.8|92568.6|1|10013042118|"osgb1000012317701"|6|14200771|1|10.1|"26-28"|"Southernhay East"|"Exeter"|"Devon"|"EX1 1NS"|"Exeter District"|"01392288555"|"www.thomaswestcott.co.uk"|"Thomas Westcott"|""|""|"118 Information"|"01-SEP-2021"
118121474|"Northgate Vehicle Hire"|"02600113"|292081.7|92376.4|1|10023117563|"osgb1000012320502"|8|14200155|1|2071.3|"5 Leigham Business Units Silverton Road"|"Matford Park"|"Exeter"|"Devon"|"EX2 8HY"|"Exeter District"|"01392822000"|"www.northgatevehiclehire.co.uk"|"Northgate Vehicle Hire"|""|""|"118 Information"|"01-SEP-2021"
123132809|"The Hospital Group"|"05280354"|292377.0|92526.0|1|100041123888|"osgb1000012317685"|4|14200771|1|36.6|"31-32"|"Southernhay East"|"Exeter"|"Devon"|"EX1 1NS"|"Exeter District"|"01392963060"|"www.thehospitalgroup.org"|"The Hospital Group"|""|""|"118 Information"|"01-SEP-2021"
124002532|"Ten Years Younger"|"05280365"|292271.2|92486.8|1||"osgb1000012320530"|5|14200773|2|14.2|"6"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1JG"|"Exeter District"|"01392256802"|"www.tenyearsyoungerexeter.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
123149216|"W B Employment"|"02050078"|292260.6|92461.1|1|100041123906|"osgb1000012320534"|5|14200773|1|15.0|"2"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1JG"|"Exeter District"|"01392435436"|"www.wbemployment.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
123124044|"Lloyd's Kitchen"|"01020043"|292119.6|92671.5|1|100041044377|"osgb1000012317749"|4|14200136|3|41.9|"16"|"Catherine Street"|"Exeter"|"Devon"|"EX1 1EU"|"Exeter District"|"01392499333"|"www.lloydskitchen.co.uk"|""|"Restaurant Type"|"English Restaurant"|"118 Information"|"01-SEP-2021"
123131037|"Celly's Hairstyle International"|"02100156"|291881.0|92493.0|1|10013037130|"osgb1000012291398"|7|14200309|1|18.2|"87"|"Fore Street"|"Exeter"|"Devon"|"EX4 3HX"|"Exeter District"|"01392278555"|"www.cellys.co.uk"|"Celly's Hairstyle International"|""|""|"118 Information"|"01-SEP-2021"
123997559|"Patisserie Valerie"|"09470661"|291920.0|92613.0|1|100041045137|"osgb1000012290376"|5|14200389|1|28.6|"194"|"High Street"|"Exeter"|"Devon"|"EX4 3DU"|"Exeter District"|"01392255444"|"www.patisserie-valerie.co.uk"|"Patisserie Valerie"|""|""|"118 Information"|"01-SEP-2021"
124020952|"Darnells"|"02090135"|292459.0|92548.0|1|10023117555|"osgb1000012317696"|5|14200053|1|22.6|"The Forum"|"Barnfield Road"|"Exeter"|"Devon"|"EX1 1QR"|"Exeter District"|"01392493394"|"www.darnells.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
124778280|"Ernst & Young"|"02090135"|292331.8|92732.8|1|10094202502|"osgb1000012317922"|5|14200661|3|17.6|"Broadwalk House"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1LF"|"Exeter District"|"01392284498"|"www.ey.com/uk/en/home"|"Ernst & Young"|""|""|"118 Information"|"01-SEP-2021"
124793888|"East of Exe"|"02110190"|292292.0|92572.0|1|100041046187|"osgb1000012317710"|5|14200773|1|20.4|"18"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1PJ"|"Exeter District"|"01392345070"|"www.eastofexe.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
125636374|"Squires Consulting"|"02040063"|292281.0|92515.0|1|100041124266|"osgb1000012317675"|4|14200773|1|15.1|"10a"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1JG"|"Exeter District"|"01392438998"|"www.squiresconsulting.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
125690866|"Wendy Savage"|"05290358"|292010.2|92777.0|1|100041141924|"osgb1000012318037"|5|14200328|1|9.1|"11a"|"Gandy Street"|"Exeter"|"Devon"|"EX4 3LS"|"Exeter District"|"07722064856"|"www.wendysavage.com"|""|""|""|"118 Information"|"01-SEP-2021"
125722542|"Body Active Massage Clinic"|"05280345"|292271.2|92486.8|1||"osgb1000012320530"|5|14200773|2|14.2|"6"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1JG"|"Exeter District"|"07789900404"|""|""|""|""|"118 Information"|"01-SEP-2021"
125778094|"Southernhay United Reformed Church Rooms"|"01020012"|292401.5|92710.9|1||"osgb1000012317889"|5|14200243|2|29.3|""|"Dix's Field"|"Exeter"|"Devon"|"EX1 1QA"|"Exeter District"|"01392420960"|"www.southernhaychurch.org"|""|""|""|"118 Information"|"01-SEP-2021"
125908516|"Tate"|"02050078"|292256.1|92455.3|1|100041123880|"osgb1000012320535"|6|14200773|2|17.1|"1"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1JG"|"Exeter District"|"01392432861"|"www.tate.co.uk/pages/default.aspx"|"Tate"|""|""|"118 Information"|"01-SEP-2021"
125816553|"Royal Albert Memorial Museum"|"03170248"|291948.0|92841.0|1|100041045867|"osgb1000012290481"|7|14200684|1|21.9|""|"Queen Street"|"Exeter"|"Devon"|"EX4 3RX"|"Exeter District"|"01392265858"|"www.rammuseum.org.uk"|""|""|""|"118 Information"|"01-SEP-2021"
125866183|"UK Nail Beauty & Spa"|"02100156"|291892.6|92592.5|1|100041045579|"osgb1000012290380"|4|14200593|1|13.5|"48"|"North Street"|"Exeter"|"Devon"|"EX4 3QR"|"Exeter District"|"01392430359"|""|""|""|""|"118 Information"|"01-SEP-2021"
125832625|"Jacobs & Todd Solicitors"|"02090154"|292010.2|92777.0|1|100041141924|"osgb1000012318037"|5|14200328|1|9.1|"Gandy Street Chambers 11"|"Gandy Street"|"Exeter"|"Devon"|"EX4 3LS"|"Exeter District"|"01392927633"|"www.jacobsandtodd.com"|""|""|""|"118 Information"|"01-SEP-2021"
125908382|"Tilney Ltd"|"02090147"|292480.0|92708.0|1|100041123933|"osgb1000012318264"|5|14200243|1|11.8|"Sterling Court 17"|"Dix's Field"|"Exeter"|"Devon"|"EX1 1QA"|"Exeter District"|"01392260640"|""|"Towry"|""|""|"118 Information"|"01-SEP-2021"
129820441|"Boots"|"05280364"|292249.9|92877.6|1|100041142028|"osgb1000012318026"|5|14200389|1|31.2|"250-251"|"High Street"|"Exeter"|"Devon"|"EX4 3QD"|"Exeter District"|"01392432244"|"www.boots.com"|"Boots"|""|""|"118 Information"|"01-SEP-2021"
129122812|"The Hair Boutique"|"02100156"|292055.1|92788.9|1||"osgb1000012318044"|8|14200574|2|8.9|"Musgrave House"|"Musgrave Row"|"Exeter"|"Devon"|"EX4 3JR"|"Exeter District"|"01392499162"|""|""|""|""|"118 Information"|"01-SEP-2021"
129134752|"Roly's Fudge Pantry"|"09470663"|291988.0|92779.0|1|100041045873|"osgb1000012290454"|5|14200684|1|16.2|"85"|"Queen Street"|"Exeter"|"Devon"|"EX4 3RP"|"Exeter District"|"07791404743"|"rolysfudge.co.uk"|"Roly's Fudge Pantry"|""|""|"118 Information"|"01-SEP-2021"
131522812|"Lukas Barbers"|"02100156"|291959.0|92467.0|1|10013039517|"osgb1000012291432"|6|14200768|1|15.5|"89"|"South Street"|"Exeter"|"Devon"|"EX1 1EQ"|"Exeter District"|"01392426951"|"www.lukasbarbers.com"|""|""|""|"118 Information"|"01-SEP-2021"
141253973|"The Little Orange Cafe"|"01020013"|292051.9|92398.2|1||"osgb1000002070862734"|1|14200768|2|20.2|"30"|"South Street"|"Exeter"|"Devon"|"EX1 1EB"|"Exeter District"|"01392278177"|""|""|""|""|"118 Information"|"01-SEP-2021"
133948537|"Rosies"|"01020034"|291821.0|92506.0|1|10013047134|"osgb1000012290148"|13|14200533|2|7.0|"Mary Arches Street"|""|"Exeter"|"Devon"|"EX4 3AZ"|"Exeter District"|"01392271586"|"www.stonegatepubs.com/rosies-exeter"|"Stonegate Pubs"|""|""|"118 Information"|"01-SEP-2021"
133947976|"Logitech Recruitment"|"02050077"|292170.4|92611.6|1|100041046497|"osgb1000012317759"|4|14200147|1|31.6|"Suite 5a Notaries House"|"Chapel Street"|"Exeter"|"Devon"|"EX1 1AJ"|"Exeter District"|"01392433933"|"www.logitechrecruit.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
145397204|"Turning Point H R Solutions Ltd"|"02050078"|292456.5|92642.5|1|10023123722|"osgb1000012317869"|4|14200159|3|44.0|"5"|"Barnfield Crescent"|"Exeter"|"Devon"|"EX1 1QT"|"Exeter District"|"08452575509"|"www.turningpointhr.com"|""|""|""|"118 Information"|"01-SEP-2021"
141913385|"Skechers"|"09460657"|292054.0|92672.0|1|100041142365|"osgb1000012317814"|6|14200389|1|15.1|"40"|"High Street"|"Exeter"|"Devon"|"EX4 3DJ"|"Exeter District"|"01392257171"|"www.skechers.co.uk"|"Skechers"|""|""|"118 Information"|"01-SEP-2021"
145398464|"Tiger"|"09480685"|292222.4|92728.6|1|10013050711|"osgb1000002070809094"|3|14200066|1|43.9|"19"|"Princesshay"|"Exeter"|"Devon"|"EX1 1GE"|"Exeter District"|"01392258263"|"www.tigerstores.co.uk"|"Tiger Retail"|""|""|"118 Information"|"01-SEP-2021"
146535550|"Monsoon"|"09460656"|292202.0|92776.0|1|100041142315|"osgb1000012317995"|7|14200389|1|23.6|"14-15"|"High Street"|"Exeter"|"Devon"|"EX4 3LH"|"Exeter District"|"01392425443"|"uk.monsoon.co.uk"|"Monsoon"|""|""|"118 Information"|"01-SEP-2021"
129841632|"Avatar Aesthetics Ltd"|"05280365"|291995.0|92617.4|1||"osgb5000005241966272"|1|14200389|2|18.8|"57"|"High Street"|"Exeter"|"Devon"|"EX4 3DJ"|"Exeter District"|"01392920443"|""|""|""|""|"118 Information"|"01-SEP-2021"
131511885|"Skin Southwest Ltd"|"05280365"|292366.0|92543.3|1|100041123894|"osgb1000012317686"|5|14200771|1|20.0|"30"|"Southernhay East"|"Exeter"|"Devon"|"EX1 1NS"|"Exeter District"|"01392426285"|"www.skinsouthwest.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
129842249|"Pret A Manger"|"01020013"|292204.0|92833.0|1|10023119507|"osgb1000012318239"|6|14200389|1|21.5|"247-249"|"High Street"|"Exeter"|"Devon"|"EX4 3PZ"|"Exeter District"|"01392459661"|"www.pret.co.uk/en-gb/"|"Pret A Manger"|""|""|"118 Information"|"01-SEP-2021"
131519164|"Exotic Playmates"|"02100169"|292138.0|92714.0|1|10013050395|"osgb1000012317835"|6|14200066|3|29.3|"St. Stephens House 9"|"Catherine Street"|"Exeter"|"Devon"|"EX1 1EU"|"Exeter District"|"07062600107"|""|""|""|""|"118 Information"|"01-SEP-2021"
133148507|"Exeter City Council Business Relocation"|"02110194"|292493.5|92792.0|1|100041123942|"osgb1000012318258"|8|14200622|1|29.0|"Civic Centre Paris Street"|""|"Exeter"|"Devon"|"EX1 1JJ"|"Exeter District"|"01392265134"|"www.exeter.gov.uk"|""|""|""|"118 Information"|"01-SEP-2021"
133151959|"Concept Retail"|"09460656"|292359.0|92872.0|1|100041045649|"osgb1000012318169"|4|14200622|1|27.7|"1"|"Paris Street"|"Exeter"|"Devon"|"EX1 2JB"|"Exeter District"|"01392758001"|""|""|""|""|"118 Information"|"01-SEP-2021"
149620363|"Hutch"|"09480716"|292377.0|92844.0|1|100041045656|"osgb1000012318164"|5|14200622|1|19.3|"9"|"Paris Street"|"Exeter"|"Devon"|"EX1 2JB"|"Exeter District"|"01392758130"|""|""|""|""|"118 Information"|"01-SEP-2021"
151363627|"Aspire Courses"|"05320403"|292289.0|92555.0|1|100041046184|"osgb1000012317712"|5|14200773|1|18.7|"16"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1PJ"|"Exeter District"|"08444172930"|""|""|""|""|"118 Information"|"01-SEP-2021"
151342100|"Store Twenty One"|"09460656"|291880.0|92566.0|1|100041044798|"osgb1000012290120"|5|14200309|1|30.5|"182-184"|"Fore Street"|"Exeter"|"Devon"|"EX4 3AX"|"Exeter District"|"08443951629"|"www.storetwentyone.co.uk"|"Store Twenty One"|""|""|"118 Information"|"01-SEP-2021"
152768240|"Jessops Plc"|"09480724"|292125.0|92783.0|1|100041045163|"osgb1000012318012"|5|14200389|1|26.9|"235"|"High Street"|"Exeter"|"Devon"|"EX4 3NE"|"Exeter District"|"01392436383"|"www.jessops.com"|"Jessop Photo Video Centre"|""|""|"118 Information"|"01-SEP-2021"
157769499|"Qwest Property Finder"|"02110195"|292401.4|92637.4|1|10013040294|"osgb1000012317862"|4|14200159|3|9.7|"Southernhay Lodge"|"Barnfield Crescent"|"Exeter"|"Devon"|"EX1 1QT"|"Exeter District"|"01392420878"|"www.qwest.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
158331261|"The West Quarter Bar"|"01020034"|291803.0|92483.0|1|10023124441|"osgb1000012291621"|10|14200309|1|35.4|"162-163"|"Fore Street"|"Exeter"|"Devon"|"EX4 3AT"|"Exeter District"|"01392433733"|"www.westquarterbar.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
159597525|"Snappy Snaps"|"02100177"|291961.3|92809.3|1|100041142213|"osgb1000012290449"|5|14200684|1|14.8|"82"|"Queen Street"|"Exeter"|"Devon"|"EX4 3RP"|"Exeter District"|"01392492332"|"www.snappysnaps.co.uk"|"Snappy Snaps"|""|""|"118 Information"|"01-SEP-2021"
161938038|"Goodmans Financial Planning"|"02090147"|292312.0|92691.6|1|10023123246|"osgb1000002070809052"|9|14200773|1|29.2|"Broadwalk House"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1TS"|"Exeter District"|"01392796435"|"www.goodmansfp.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
161939091|"South Street Standard"|"01020034"|291949.0|92542.0|1|100041046076|"osgb1000012290054"|4|14200768|1|17.0|"3"|"South Street"|"Exeter"|"Devon"|"EX1 1DZ"|"Exeter District"|"01392273780"|"www.anythingbutstandard.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
161939938|"March Coffee"|"01020013"|291966.1|92457.7|1|100041046124|"osgb1000012291430"|6|14200768|1|14.5|"87"|"South Street"|"Exeter"|"Devon"|"EX1 1EQ"|"Exeter District"|"07972694606"|"www.marchcoffee.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
