"UNIQUE_REFERENCE_NUMBER"|"NAME"|"POINTX_CLASSIFICATION_CODE"|"FEATURE_EASTING"|"FEATURE_NORTHING"|"POSITIONAL_ACCURACY_CODE"|"UPRN"|"TOPOGRAPHIC_TOID"|"TOPOGRAPHIC_TOID_VERSION"|"USRN"|"USRN_MATCH_INDICATOR"|"DISTANCE"|"ADDRESS_DETAIL"|"STREET_NAME"|"LOCALITY"|"GEOGRAPHIC_COUNTY"|"POSTCODE"|"ADMINISTRATIVE_BOUNDARY"|"TELEPHONE_NUMBER"|"URL"|"BRAND"|"QUALIFIER_TYPE"|"QUALIFIER_DATA"|"PROVENANCE"|"DATE_OF_SUPPLY"
47967332|"Macdougall Clansman Hotel"|"01010006"|266506.0|845468.0|1|130028722|"osgb1000038831697"|5|84409621|1|15.1|"103"|"Church Street"|"Inverness"|"Inverness"|"IV1 1ES"|"Highland"|"01463713702"|"www.invernesscentrehotel.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
47994475|"The Mustard Seeds"|"01020043"|266501.0|845368.0|1|130028673|"osgb1000038832565"|9|84410100|2|14.1|"Fraser Street"|""|"Inverness"|"Inverness"|"IV1 1DW"|"Highland"|"01463220220"|"www.mustardseedrestaurant.co.uk"|""|"Restaurant Type"|"English Restaurant"|"118 Information"|"01-SEP-2021"
48067104|"Earnpark Ltd"|"01020034"|266544.0|845387.0|1|130028670|"osgb1000038831683"|4|84409621|1|20.3|"67"|"Church Street"|"Inverness"|"Inverness"|"IV1 1ES"|"Highland"|"01463233651"|"www.hootananny.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
48085495|"The Riverside Restaurant"|"01020043"|266474.0|845416.0|1|130028993|"osgb1000038832571"|3|84401747|1|15.4|"10"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463714884"|""|"Blue Diamond Group"|"Restaurant Type"|"Restaurant"|"118 Information"|"01-SEP-2021"
48930281|"The Co-operative"|"09470819"|266558.0|845360.0|1|130095162|"osgb1000038831647"|3|84410100|3|18.7|"59"|"Church St"|"Inverness"|"Inverness"|"IV1 1DY"|"Highland"|"01463230673"|"www.coop.co.uk"|"The Co-operative"|""|""|"118 Information"|"01-SEP-2021"
49765434|"Scottish Flair"|"09480712"|266474.0|845416.0|1|130028993|"osgb1000038832571"|3|84401747|1|15.4|"11"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463248500"|"www.scottishflair.com"|""|""|""|"118 Information"|"01-SEP-2021"
54798694|"Haircraft"|"02100156"|266555.0|845342.0|1||"osgb1000041943499"|5|84409621|2|31.3|"David Whyte House 57"|"Church Street"|"Inverness"|"Inverness"|"IV1 1DR"|"Highland"|"01463226036"|""|""|""|""|"118 Information"|"01-SEP-2021"
54486206|"D Matheson & Son Ltd"|"02030056"|266517.0|845376.0|1||"osgb1000038831679"|3|84410100|2|14.0|"2"|"Fraser Street"|"Inverness"|"Inverness"|"IV1 1DW"|"Highland"|"01463716477"|"www.dmatheson.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54548646|"Threesixty Architecture"|"02040063"|266494.0|845381.0|1|130095155|"osgb1000038832567"|10|84401747|1|15.0|"Moray House 16-18"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463729929"|"www.360architecture.com"|""|""|""|"118 Information"|"01-SEP-2021"
54555989|"Arch Henderson LLP"|"02060085"|266537.0|845303.0|1|130028991|"osgb1000038831652"|4|84401747|1|18.4|"24"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QU"|"Highland"|"01463719200"|"www.arch-henderson.co.uk"|"Arch Henderson"|""|""|"118 Information"|"01-SEP-2021"
54841419|"Indigo Sun"|"02100156"|266512.7|845427.2|1|130098837|"osgb1000038831694"|3|84409621|1|28.7|"87"|"Church Street"|"Inverness"|"Inverness"|"IV1 1ES"|"Highland"|"01463240400"|"www.indigosun.co.uk"|"Indigo Sun"|""|""|"118 Information"|"01-SEP-2021"
54900862|"Riverside Gallery"|"02100177"|266474.0|845416.0|1|130028993|"osgb1000038832571"|3|84401747|1|15.4|"11"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463224781"|"www.riverside-gallery.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54902435|"G & M Properties Scotland Ltd"|"02110192"|266552.0|845368.0|1|130095162|"osgb1000038831647"|3|84410100|1|8.9|"19 Queensgate Business Centre 1-3"|"Fraser Street"|"Inverness"|"Inverness"|"IV1 1DW"|"Highland"|"01463231777"|""|""|""|""|"118 Information"|"01-SEP-2021"
54578815|"Mott MacDonald Group Ltd"|"02060085"|266494.0|845381.0|1|130095155|"osgb1000038832567"|10|84401747|1|15.0|"Moray House 16-18"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463239323"|"www.mottmac.com"|"Mott MacDonald"|""|""|"118 Information"|"01-SEP-2021"
54655166|"Method Publishing"|"02080114"|266494.0|845381.0|1|130095155|"osgb1000038832567"|10|84401747|2|15.0|"Suite 3.04 Moray House"|"16-18 Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463732223"|""|""|""|""|"118 Information"|"01-SEP-2021"
64356439|"Highlands News & Media"|"02100167"|266494.0|845381.0|1|130095155|"osgb1000038832567"|10|84401747|1|15.0|"Moray House 16-18"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463246575"|""|""|""|""|"118 Information"|"01-SEP-2021"
64356832|"Strathspey & Badenoch Herald"|"02100167"|266494.0|845381.0|1|130095155|"osgb1000038832567"|10|84401747|2|15.0|"Suite 3.04 Moray House"|"16-18 Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01479872102"|"www.strathspey-herald.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
64355237|"The Northern Times"|"07420599"|266494.0|845381.0|1|130095155|"osgb1000038832567"|10|84401747|1|15.0|"Moray House 16-18"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01408633993"|"www.northern-times.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
78539741|"Highland Print Studio"|"02080115"|266526.0|845336.0|1|130028988|"osgb1000038831649"|3|84401747|1|22.6|"20"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QU"|"Highland"|"01463718999"|"www.highlandprintstudio.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
68793789|"Dunbar Centre"|"05280815"|266525.0|845498.0|1|10091800808|"osgb1000000292186686"|5|84409621|2|15.9|"86"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EP"|"Highland"|"01463226534"|""|""|""|""|"118 Information"|"01-SEP-2021"
75323520|"Highland Homeless Trust Ltd"|"01010005"|266554.6|845342.3|1||"osgb1000041943499"|5|84409621|2|31.5|"David Whyte House 57"|"Church Street"|"Inverness"|"Inverness"|"IV1 1DR"|"Highland"|"01463718693"|"www.homelesstrust.org.uk"|"Highland Homeless Trust"|""|""|"118 Information"|"01-SEP-2021"
78358308|"Fiona Leslie Counselling"|"05290358"|266558.0|845360.0|1|130095162|"osgb1000038831647"|3|84410100|2|18.7|"Queensgate Business Centre"|"Fraser Street"|"Inverness"|"Inverness"|"IV1 1DW"|"Highland"|"07803867293"|""|""|""|""|"118 Information"|"01-SEP-2021"
103816774|"Caring & Sharing Ltd"|"09480714"|266512.7|845427.2|1|130098837|"osgb1000038831694"|3|84409621|1|28.7|"87"|"Church Street"|"Inverness"|"Inverness"|"IV1 1ES"|"Highland"|"01463226404"|""|""|""|""|"118 Information"|"01-SEP-2021"
104545506|"Nourish"|"01020043"|266498.0|845489.0|1|130107642|"osgb1000038832578"|5|84409621|1|12.2|"105-107"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EY"|"Highland"|"01463250589"|""|""|"Restaurant Type"|"Vegetarian Restaurant"|"118 Information"|"01-SEP-2021"
104562966|"mailedirect.com"|"02150222"|266558.0|845360.0|1|130095162|"osgb1000038831647"|3|84410100|2|18.7|"20 Queensgate Business Centre 1-3"|"Fraser Street"|"Inverness"|"Inverness"|"IV1 1DW"|"Highland"|"01463418189"|""|""|""|""|"118 Information"|"01-SEP-2021"
105230078|"Sunset Cafe"|"01020013"|266518.0|845503.0|1|130028711|"osgb1000038830433"|6|84409621|1|12.1|"88"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EP"|"Highland"|"01463418363"|""|""|""|""|"118 Information"|"01-SEP-2021"
108341208|"Assessor & Electoral Registration Office"|"06330415"|266494.4|845381.5|1|130095155|"osgb1000038832567"|10|84401747|2|15.5|"Moray House 16-18"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463703311"|""|""|""|""|"118 Information"|"01-SEP-2021"
114136338|"Sam's Indian Cuisine"|"01020043"|266523.0|845407.0|1|130087873|"osgb1000038831691"|4|84409621|1|29.3|"77-79"|"Church Street"|"Inverness"|"Inverness"|"IV1 1ES"|"Highland"|"01463713111"|""|""|"Restaurant Type"|"Indian Restaurant"|"118 Information"|"01-SEP-2021"
114131839|"Thirty Degrees Laundry"|"02100158"|266530.0|845482.0|1||"osgb1000038831705"|4|84409621|2|12.6|"84"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EN"|"Highland"|"01463710380"|""|""|""|""|"118 Information"|"01-SEP-2021"
123131186|"Conservative Association"|"06350449"|266496.0|845493.0|1|130028726|"osgb1000038832579"|5|84409621|1|11.9|"109"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EY"|"Highland"|"01463233986"|"www.conservatives.com/together"|"The Conservative Party"|""|""|"118 Information"|"01-SEP-2021"
125744911|"Digby Brown"|"02090154"|266494.0|845381.0|1|130095155|"osgb1000038832567"|10|84401747|1|15.0|"Moray House 16-18"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463227370"|"www.digbybrown.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
125815098|"Highland News & Media"|"07420599"|266503.0|845364.0|1|130028673|"osgb1000038832565"|9|84410100|1|9.6|"16"|"Bank Street"|"Town Centre, Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01349863248"|"www.highland-news.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
125835259|"Mail Direct"|"02150223"|266552.0|845368.0|1|130095162|"osgb1000038831647"|3|84410100|1|8.9|"Queensgate Business Centre 1-3"|"Fraser Street"|"Inverness"|"Inverness"|"IV1 1DW"|"Highland"|"01463418189"|""|""|""|""|"118 Information"|"01-SEP-2021"
125832058|"The Sutherland Osteopathic Clinic"|"05280345"|266498.0|845489.0|1|130107642|"osgb1000038832578"|5|84409621|1|12.2|"105-107"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EY"|"Highland"|"07532311982"|""|""|""|""|"118 Information"|"01-SEP-2021"
127731898|"Hall & Fraser Opticians"|"05280344"|266540.0|845471.0|1|130028708|"osgb1000038831709"|5|84409621|2|16.2|"1 Bow Court"|"72 Church Street"|"Inverness"|"Inverness"|"IV1 1HB"|"Highland"|"01463222866"|""|""|""|""|"118 Information"|"01-SEP-2021"
126961059|"The King's Highway"|"01020034"|266555.0|845453.0|1|130106538|"osgb1000038831711"|5|84409621|2|20.8|"72-74"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EN"|"Highland"|"01463251830"|"www.jdwetherspoon.co.uk"|"Wetherspoon"|""|""|"118 Information"|"01-SEP-2021"
126983556|"Level"|"02080117"|266494.4|845381.5|1|130095155|"osgb1000038832567"|10|84401747|2|15.5|"Moray House 16-18"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463710816"|""|""|""|""|"118 Information"|"01-SEP-2021"
146526497|"Newcross Healthcare Solutions"|"02050081"|266494.0|845381.0|1|130095155|"osgb1000038832567"|10|84401747|1|15.0|"Moray House 16-18"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463630030"|"www.newcrosshealthcare.com"|"Newcross Healthcare Solutions"|""|""|"118 Information"|"01-SEP-2021"
146517542|"Hays Office Support"|"02050078"|266494.0|845381.0|1|130095155|"osgb1000038832567"|10|84401747|1|15.0|"Ground Floor Moray House 16-18"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463214283"|"www.hays.co.uk"|"Hays"|""|""|"118 Information"|"01-SEP-2021"
158337022|"Free North Free Church"|"06340459"|266467.0|845430.0|1|130028990|"osgb1000038832575"|6|84401747|1|16.9|"Free North Church"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QU"|"Highland"|"01463231981"|"www.freechurch.org"|""|"Religion"|"Other (Christian)"|"118 Information"|"01-SEP-2021"
158332188|"Highland Council"|"06330416"|266494.0|845381.0|1|130095155|"osgb1000038832567"|10|84401747|1|15.0|"Moray House 16-18"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463703340"|""|""|""|""|"118 Information"|"01-SEP-2021"
158339461|"Hays Construction & Property"|"02050078"|266494.0|845381.0|1|130095155|"osgb1000038832567"|10|84401747|1|15.0|"Moray House 16-18"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463214282"|"www.hays.co.uk"|"Hays"|""|""|"118 Information"|"01-SEP-2021"
159600978|"Yellow Cherry Digital"|"02080127"|266494.0|845381.0|1|130095155|"osgb1000038832567"|10|84401747|1|15.0|"Moray House 16-18"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463417458"|"www.yellowcherrydigital.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
161929800|"Black Isle Bar & Rooms"|"01020034"|266551.0|845434.0|1|130167587|"osgb1000038831799"|3|84409621|1|8.2|"68"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EN"|"Highland"|"01463229920"|"www.blackislebrewery.com"|""|""|""|"118 Information"|"01-SEP-2021"
162685531|"Carrgomm"|"05280373"|266474.0|845416.0|1|130028993|"osgb1000038832571"|3|84401747|1|15.4|"10"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463242112"|""|""|""|""|"118 Information"|"01-SEP-2021"
164696880|"The Salvation Army"|"09480714"|266441.6|845450.7|1|130179717|"osgb1000038832583"|3|84401747|1|8.4|"6"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"02073674500"|"www.salvationarmy.org.uk"|"The Salvation Army"|""|""|"118 Information"|"01-SEP-2021"
164695513|"The King's Highway"|"01010006"|266543.0|845478.0|1|130028708|"osgb1000038831709"|5|84409621|1|22.2|"72-74"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EN"|"Highland"|"01463251800"|"www.jdwetherspoon.com/hotels/scotland/highland/the-kings-highway"|"J D Wetherspoon"|""|""|"118 Information"|"01-SEP-2021"
142050956|"Woodwinters"|"09470671"|266532.0|845478.0|1||"osgb1000038831707"|3|84409621|2|12.5|"82, Church Street"|"Town Centre"|"Inverness"|"Inverness"|"IV1 1HB"|"Highland"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
142050730|"Nourish"|"09470665"|266498.0|845489.0|1|130107642|"osgb1000038832578"|5|84409621|1|12.2|"105-107"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EY"|"Highland"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
160714378|"In This Together"|"01020013"|266525.0|845498.0|1|130028710|"osgb1000000292186686"|5|84409621|1|15.9|"86"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EP"|"Highland"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
165766416|"Hays Personnel"|"02050078"|266494.0|845381.0|1|130095155|"osgb1000038832567"|10|84401747|1|15.0|"Moray House 16-18"|"Bank Street"|"Inverness"|"Inverness"|"IV1 1QY"|"Highland"|"01463214282"|"www.hays.co.uk"|"Hays"|""|""|"Local Data Company"|"01-SEP-2021"
154155977|"Wild Pancakes"|"01020013"|266518.0|845503.0|1|130028711|"osgb1000038830433"|6|84409621|1|12.1|"88"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EP"|"Highland"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
145670180|"St Columba's High"|"06340459"|266533.0|845355.0|1|130028989|"osgb1000038831648"|4|84410100|3|11.9|"Bank Street"|""|"Inverness"|"Inverness"|"IV1 1QU"|"Highland"|""|""|""|"Religion"|"Not Identified (Christian)"|"Ordnance Survey"|"01-SEP-2021"
22104982|"Bus Station"|"10590732"|266668.0|845594.0|1||"Not Assigned"|0|84410170|3|2.6|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|"SMS Number"|"45326896"|"Department for Transport"|"01-SEP-2021"
22104983|"Bus Station"|"10590732"|266669.0|845592.0|1||"Not Assigned"|0|84410170|3|4.6|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|"SMS Number"|"45326897"|"Department for Transport"|"01-SEP-2021"
22104984|"Bus Station"|"10590732"|266678.0|845585.0|1||"Not Assigned"|0|84410170|3|16.0|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|"SMS Number"|"45326923"|"Department for Transport"|"01-SEP-2021"
22104985|"Bus Station"|"10590732"|266683.0|845582.0|1||"Not Assigned"|0|84410084|3|20.5|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|"SMS Number"|"45326924"|"Department for Transport"|"01-SEP-2021"
22104986|"Bus Station"|"10590732"|266687.0|845578.0|1||"Not Assigned"|0|84410084|3|21.0|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|"SMS Number"|"45326925"|"Department for Transport"|"01-SEP-2021"
22104987|"Bus Station"|"10590732"|266692.0|845575.0|1||"Not Assigned"|0|84410084|3|20.1|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|"SMS Number"|"45326926"|"Department for Transport"|"01-SEP-2021"
22123608|"Bus Station"|"10590732"|266673.0|845588.0|1||"Not Assigned"|0|84410170|3|10.2|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|"SMS Number"|"45326898"|"Department for Transport"|"01-SEP-2021"
26382459|"Farraline Park"|"10570758"|266694.0|845613.0|1||"Not Assigned"|0|84410084|3|10.4|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|"SMS Number"|"45327398"|"Department for Transport"|"01-SEP-2021"
26382440|"Bus Station"|"10570758"|266634.0|845517.0|1||"Not Assigned"|0|84410170|3|4.5|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|"SMS Number"|"45327373"|"Department for Transport"|"01-SEP-2021"
32819977|"Bus Station"|"10590732"|266696.0|845572.0|1||"Not Assigned"|0|84410084|3|19.8|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|"SMS Number"|"45329756"|"Department for Transport"|"01-SEP-2021"
49785009|"Bus Stop (Farmfoods)"|"10590732"|266599.0|845523.0|1||"Not Assigned"|0|84401730|3|13.4|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|"SMS Number"|"45342423"|"Department for Transport"|"01-SEP-2021"
43740021|"Bus Stop (Farmfoods)"|"10590732"|266552.0|845542.0|1||"Not Assigned"|0|84401730|3|1.3|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|"SMS Number"|"45342364"|"Department for Transport"|"01-SEP-2021"
43740019|"Bus Stop (Sports Direct)"|"10590732"|266702.0|845519.0|1||"Not Assigned"|0|84410386|3|8.5|""|""|""|"Inverness"|"IV1"|"Highland"|""|""|""|"SMS Number"|"45342359"|"Department for Transport"|"01-SEP-2021"
47952428|"Inverness Tourist Hostel"|"01010009"|266616.0|845628.0|1||"osgb1000038830637"|6|84410210|2|10.0|"24"|"Rose Street"|"Inverness"|"Inverness"|"IV1 1NQ"|"Highland"|"01463241962"|"www.invernesshostel.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
47979222|"Red Pepper"|"01020013"|266582.4|845540.3|1||"osgb5000005179279206"|1|84401730|2|16.4|"92"|"Academy Street"|"Inverness"|"Inverness"|"IV1 1LU"|"Highland"|"01463237111"|"www.red-pepper-inverness.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
47982276|"Charlies Cafe"|"01020013"|266666.0|845540.0|1||"osgb1000000293586162"|5|84410170|2|6.5|"2"|"Margaret Street"|"Inverness"|"Inverness"|"IV1 1LS"|"Highland"|"01463233498"|"www.charliesinverness.com"|""|""|""|"118 Information"|"01-SEP-2021"
41269748|"Old Town Rose Street"|"10540736"|266672.0|845643.0|1|130109933|"osgb1000038830638"|6|84410210|2|45.2|"Rose Street"|""|"Inverness"|"Inverness"|"IV1 1NH"|"Highland"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
41269754|"Strothers Lane"|"10540736"|266778.0|845571.0|1|130109936|"osgb1000000292186619"|4|84410386|2|21.2|"Strothers Lane"|""|"Inverness"|"Inverness"|"IV1 1NW"|"Highland"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
54249518|"Rose Street Top Deck"|"10540736"|266611.0|845581.0|1||"osgb5000005270865097"|1|84410210|2|34.8|"Rose Street"|""|"Inverness"|"Inverness"|"IV1 1LS"|"Highland"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
47989278|"Domino's Pizza"|"01020018"|266618.0|845537.0|1||"osgb1000038830624"|6|84410170|3|29.4|"78"|"Academy Street"|"Inverness"|"Inverness"|"IV1 1LU"|"Highland"|"01463226688"|"www.dominos.co.uk"|"Domino's Pizza"|""|""|"118 Information"|"01-SEP-2021"
47995118|"Hong Kong Kitchen Chinese Takeaway"|"01020018"|266502.0|845561.0|1|130178973|"osgb1000038830406"|7|84401730|2|17.2|"105"|"Academy Street"|"Inverness"|"Inverness"|"IV1 1LX"|"Highland"|"01463712565"|""|""|""|""|"118 Information"|"01-SEP-2021"
48081030|"Telephone Exchange Staff Restaurant"|"01020043"|266424.0|845546.9|1||"osgb1000038830713"|4|84410104|3|13.4|"Friars Lane"|""|"Inverness"|"Inverness"|"IV1 1BA"|"Highland"|"01463231575"|""|""|"Restaurant Type"|"Restaurant"|"118 Information"|"01-SEP-2021"
48961759|"Blythswood Shop"|"09480714"|266357.0|845719.0|1|130107753|"osgb1000038830692"|3|84410109|1|21.1|"1"|"Glebe Street"|"Inverness"|"Inverness"|"IV1 1RF"|"Highland"|"01463711658"|"www.blythswood.org"|""|""|""|"118 Information"|"01-SEP-2021"
48996229|"The Panasonic Store"|"09480722"|266530.0|845587.0|1|130028817|"osgb1000038830447"|3|84401730|1|20.5|"112"|"Academy Street"|"Inverness"|"Inverness"|"IV1 1LX"|"Highland"|"01463716646"|""|""|""|""|"118 Information"|"01-SEP-2021"
48868046|"Craigdon Mountain Sports"|"09480686"|266618.0|845537.0|1||"osgb1000038830624"|6|84410170|3|29.4|"78"|"Academy Street"|"Inverness"|"Inverness"|"IV1 1LU"|"Highland"|"01463248600"|"www.craigdonmountainsports.com"|"Craigdon Mountain Sports"|""|""|"118 Information"|"01-SEP-2021"
54742099|"Scott & Co"|"02090146"|266583.0|845781.0|1|130028893|"osgb1000038830459"|3|84410135|1|15.7|"29"|"Innes Street"|"Inverness"|"Inverness"|"IV1 1NP"|"Highland"|"01463236048"|"www.scottandco.uk.com"|"Scott & Co"|""|""|"118 Information"|"01-SEP-2021"
54777677|"A Fraser & Co"|"02090154"|266503.0|845533.0|1|130095161|"osgb1000038830426"|6|84409621|1|14.0|"106"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EP"|"Highland"|"01463229917"|"www.afrasersolicitors.com"|""|""|""|"118 Information"|"01-SEP-2021"
54790305|"Camerons Barber Shop"|"02100156"|266511.0|845555.0|1|130028815|"osgb1000038830407"|3|84401730|1|16.5|"101"|"Academy Street"|"Inverness"|"Inverness"|"IV1 1LX"|"Highland"|"01463710111"|""|""|""|""|"118 Information"|"01-SEP-2021"
54818677|"Sleeping Beauty Salon"|"02100156"|266658.0|845532.0|1||"osgb1000000293586162"|5|84410170|2|5.1|"14b"|"Margaret Street"|"Inverness"|"Inverness"|"IV1 1LS"|"Highland"|"08444457771"|"www.sleepingbeautysalon.com"|""|""|""|"118 Information"|"01-SEP-2021"
54813945|"Bella Femme"|"02100156"|266516.0|845513.0|1|130028713|"osgb1000038830429"|4|84409621|1|15.5|"94"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EP"|"Highland"|"01463223233"|"www.bellafemme.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54868717|"Inver Ink Tattoo Studio"|"02100180"|266660.0|845530.0|1||"osgb1000000293586162"|5|84410170|2|7.9|"18"|"Margaret Street"|"Inverness"|"Inverness"|"IV1 1LS"|"Highland"|"01463229276"|""|""|""|""|"118 Information"|"01-SEP-2021"
41252381|"Greyfriars Free Church"|"06340459"|266475.7|845516.2|1|130125877|"osgb1000038830725"|3|84409621|2|18.0|"Church Street"|""|"Inverness"|"Inverness"|"IV1"|"Highland"|""|""|""|"Religion"|"Other (Christian)"|"PointX"|"01-SEP-2021"
54586955|"Blue Arrow"|"02050078"|266699.0|845522.0|1|130114038|"osgb1000000293723669"|3|84410386|1|12.7|"5"|"Strothers Lane"|"Inverness"|"Inverness"|"IV1 1LR"|"Highland"|"01463240590"|"www.bluearrow.co.uk/pages/default.aspx"|"Blue Arrow"|""|""|"118 Information"|"01-SEP-2021"
54937962|"Cairn Housing Association"|"02110191"|266351.0|845834.0|1|130118705|"osgb1000000293468019"|4|84410380|1|21.4|"Cairn House 30"|"Waterloo Place"|"Inverness"|"Inverness"|"IV1 1NB"|"Highland"|"08009903405"|"www.cairnha.com/?pid=1"|"Cairn"|""|""|"118 Information"|"01-SEP-2021"
68730388|"Fergus Ewing M S P Inverness & Nairn"|"06330419"|266489.0|845553.0|1|130136866|"osgb1000000293742939"|3|84409621|1|11.5|"Unit 3 112"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EP"|"Highland"|"01463713004"|"www.fergusewing.com"|""|""|""|"118 Information"|"01-SEP-2021"
64212852|"Hidden Hearing"|"07370478"|266659.0|845531.0|1||"osgb1000000293586162"|5|84410170|2|6.5|"16"|"Margaret Street"|"Inverness"|"Inverness"|"IV1 1LS"|"Highland"|"01463223412"|"www.hiddenhearing.co.uk"|"Hidden Hearing"|""|""|"118 Information"|"01-SEP-2021"
64209530|"Inverness Hearing Services"|"07370478"|266699.0|845522.0|1|130114038|"osgb1000000293723669"|3|84410386|1|12.7|"5"|"Strothers Lane"|"Inverness"|"Inverness"|"IV1 1LR"|"Highland"|"01463231766"|"www.aberdeenhearingservices.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
85512974|"British Nursing Association"|"02050078"|266503.0|845533.0|1|130095161|"osgb1000038830426"|6|84409621|1|14.0|"106"|"Church Street"|"Inverness"|"Inverness"|"IV1 1EP"|"Highland"|"01463630026"|"www.bna.co.uk"|"Bna"|""|""|"118 Information"|"01-SEP-2021"
78534696|"Ness Soaps"|"07370475"|266703.0|845541.0|1|130114038|"osgb1000000293723669"|3|84410386|1|20.4|"7"|"Strothers Lane"|"Inverness"|"Inverness"|"IV1 1LR"|"Highland"|"01463243869"|""|""|""|""|"118 Information"|"01-SEP-2021"
68743698|"The Oxygen Works"|"06350816"|266718.6|845793.8|1|130146711|"osgb1000038830671"|4|84410033|1|27.7|""|"Burnett Road"|"Inverness"|"Inverness"|"IV1 1TF"|"Highland"|"01463240365"|""|"Multiple Sclerosis Society"|""|""|"118 Information"|"01-SEP-2021"
68788040|"The Spectrum Centre"|"06340456"|266640.0|845561.0|1|130028799|"osgb1000038830623"|3|84410170|1|22.4|"Spectrum Centre 1"|"Margaret Street"|"Inverness"|"Inverness"|"IV1 1LS"|"Highland"|"01463221842"|"www.spectrumcentre.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
