"UNIQUE_REFERENCE_NUMBER"|"NAME"|"POINTX_CLASSIFICATION_CODE"|"FEATURE_EASTING"|"FEATURE_NORTHING"|"POSITIONAL_ACCURACY_CODE"|"UPRN"|"TOPOGRAPHIC_TOID"|"TOPOGRAPHIC_TOID_VERSION"|"USRN"|"USRN_MATCH_INDICATOR"|"DISTANCE"|"ADDRESS_DETAIL"|"STREET_NAME"|"LOCALITY"|"GEOGRAPHIC_COUNTY"|"POSTCODE"|"ADMINISTRATIVE_BOUNDARY"|"TELEPHONE_NUMBER"|"URL"|"BRAND"|"QUALIFIER_TYPE"|"QUALIFIER_DATA"|"PROVENANCE"|"DATE_OF_SUPPLY"
153508982|"Wi-Fi Hotspot (BT Openzone)"|"06340802"|331224.0|188085.0|1|10094538229|"osgb5000005169520826"|1|27100823|3|49.1|"Unit Msu-07"|"Friars Walk"|"Newport"|"Gwent"|"NP20 1PA"|"Casnewydd - Newport"|""|""|""|""|""|"BT Openzone"|"01-SEP-2021"
47969996|"The Pot"|"01020013"|330987.0|188239.0|1|10002148347|"osgb1000027522962"|4|27111507|1|30.9|"3-4 Newport Arcade"|"High Street"|"Newport"|"Gwent"|"NP20 1GD"|"Casnewydd - Newport"|"01633267755"|""|""|""|""|"118 Information"|"01-SEP-2021"
47973418|"Bar Piazza"|"01020013"|331203.2|187963.2|1|100100972041|"osgb1000027568807"|6|27104818|3|46.8|"8-9"|"John Frost Square"|"Newport"|"Gwent"|"NP20 1HZ"|"Casnewydd - Newport"|"01633213212"|""|""|""|""|"118 Information"|"01-SEP-2021"
47974653|"Caffe Nero"|"01020013"|331219.0|187859.0|1|100100972368|"osgb1000027568843"|6|27104818|1|22.2|"44"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LP"|"Casnewydd - Newport"|"01633222030"|"www.caffenero.co.uk/default.aspx"|"Caffe Nero"|""|""|"118 Information"|"01-SEP-2021"
41270774|"Stow Hill"|"10540736"|331065.0|187962.0|1|10014126409|"osgb5000005138327250"|2|27101281|2|22.0|"School Lane"|""|"Newport"|"Gwent"|"NP20 1JG"|"Casnewydd - Newport"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
41270775|"North Street"|"10540736"|330934.0|188017.0|1|100101047473|"osgb1000002040967807"|13|27101046|2|18.6|"North Street"|""|"Newport"|"Gwent"|"NP20 1JZ"|"Casnewydd - Newport"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
41269792|"Hill Street"|"10540736"|331129.0|187718.0|1|100101047209|"osgb1000002059168390"|7|27100742|2|29.6|"Hill Street"|""|"Newport"|"Gwent"|"NP20 4EN"|"Casnewydd - Newport"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
41269796|"Stow Hill - Chapel Park"|"10540736"|331040.0|187787.0|1|10090952541|"osgb1000002059168423"|7|27101378|2|24.1|"Stow Hill"|""|"Newport"|"Gwent"|"NP20 4DZ"|"Casnewydd - Newport"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
47992207|"Continental Eaterie"|"01020043"|331134.0|188123.0|1|100100972210|"osgb1000027573249"|3|27100395|1|7.9|"3"|"Corn Street"|"Newport"|"Gwent"|"NP20 1DJ"|"Casnewydd - Newport"|"01633670601"|""|""|"Restaurant Type"|"Restaurant"|"118 Information"|"01-SEP-2021"
48034242|"Meze Lounge"|"01020034"|331070.0|188292.0|1|10002149806|"osgb1000027573337"|3|27104813|2|6.4|"6"|"Market Street"|"Newport"|"Gwent"|"NP20 1FU"|"Casnewydd - Newport"|"01633211432"|""|""|""|""|"118 Information"|"01-SEP-2021"
48058466|"The Potters"|"01020034"|331170.0|188126.0|1|200002952129|"osgb1000027573179"|6|27104824|1|18.9|"22-24"|"Upper Dock Street"|"Newport"|"Gwent"|"NP20 1DL"|"Casnewydd - Newport"|"01633223311"|""|""|""|""|"118 Information"|"01-SEP-2021"
48066990|"Red Lion"|"01020034"|331048.0|187865.0|1|100100972091|"osgb1000027568968"|6|27101378|1|22.5|"47"|"Stow Hill"|"Newport"|"Gwent"|"NP20 1JH"|"Casnewydd - Newport"|"01633264398"|""|""|""|""|"118 Information"|"01-SEP-2021"
48074053|"The John Wallace Linton"|"01020034"|330945.0|188257.0|1|200002952510|"osgb1000002040991667"|9|27104817|1|16.0|"19-21"|"Cambrian Road"|"Newport"|"Gwent"|"NP20 4AD"|"Casnewydd - Newport"|"01633251752"|""|"Wetherspoon"|""|""|"118 Information"|"01-SEP-2021"
48087613|"U S A Chicken"|"01020018"|331089.0|188163.0|1|100100972212|"osgb5000005262253703"|1|27101310|1|11.1|"28"|"Skinner Street"|"Newport"|"Gwent"|"NP20 1HB"|"Casnewydd - Newport"|"01633221255"|"www.usachicken.co.uk"|"U S A Chicken"|""|""|"118 Information"|"01-SEP-2021"
48741390|"Ann Elizabeth Fashions"|"09460656"|331089.0|187859.0|1|100100972282|"osgb1000027568947"|7|27104821|1|10.1|"11"|"Charles Street"|"Newport"|"Gwent"|"NP20 1JU"|"Casnewydd - Newport"|"01633662101"|""|""|""|""|"118 Information"|"01-SEP-2021"
48751259|"X-clusive Jewellery"|"09460659"|331066.0|188270.0|1|10014122479|"osgb1000027573303"|4|27104813|3|12.4|"Unit 6-7"|"The Provision Market"|"Newport"|"Gwent"|"NP20 1DD"|"Casnewydd - Newport"|"01633243593"|""|""|""|""|"118 Information"|"01-SEP-2021"
48752474|"Goldsmith Workshop"|"07370487"|330973.0|188246.0|1|100101047202|"osgb1000027522950"|4|27111507|1|43.4|"7 Newport Arcade"|"High Street"|"Newport"|"Gwent"|"NP20 1GD"|"Casnewydd - Newport"|"01633267947"|"www.goldsmithworkshop.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
48764796|"Peacocks"|"09460656"|331323.0|187882.0|1|10014124243|"osgb1000002715108456"|2|27100823|2|55.0|"Unit 13 The Kingsway Centre"|"Newport Kingsway"|"Newport"|"Gwent"|"NP20 1EW"|"Casnewydd - Newport"|"01633256066"|"www.peacocks.co.uk"|"Peacocks"|""|""|"118 Information"|"01-SEP-2021"
48762250|"Primark"|"09460656"|331181.0|187841.0|1|100100972301|"osgb1000027568851"|6|27104818|1|19.7|"142-143"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LN"|"Casnewydd - Newport"|"01633213455"|"www.primark.co.uk"|"Primark"|""|""|"118 Information"|"01-SEP-2021"
48769025|"A D Turner & Sons"|"09470662"|331078.2|188261.0|1|10014122479|"osgb1000027573303"|4|27111507|1|62.8|""|"The Provision Market"|"Newport"|"Gwent"|"NP20 1DD"|"Casnewydd - Newport"|"01633256538"|""|""|""|""|"118 Information"|"01-SEP-2021"
48812913|"Troutmark"|"09480674"|331078.0|188261.0|1|10014122479|"osgb1000027573303"|4|27104813|3|25.3|"Unit G10 The Provision Market"|""|"Newport"|"Gwent"|"NP20 1DD"|"Casnewydd - Newport"|"01633216208"|""|""|""|""|"118 Information"|"01-SEP-2021"
48807219|"Carpet Gallery Newport"|"09480675"|331104.0|187863.0|1|100101055758|"osgb1000027568949"|6|27104821|1|11.6|"8-9"|"Charles Street"|"Newport"|"Gwent"|"NP20 1JU"|"Casnewydd - Newport"|"01633841967"|"www.carpetgallerynewport.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
48817440|"WH Smith Ltd"|"09480725"|331093.0|188030.0|1|100100972042|"osgb1000027573124"|3|27104818|1|28.6|"167"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1QY"|"Casnewydd - Newport"|"01633259416"|"www.whsmith.co.uk"|"WH Smith"|""|""|"118 Information"|"01-SEP-2021"
48947778|"Newsagent"|"09470699"|331107.0|187887.0|1|100100972297|"osgb1000027568957"|6|27104821|1|9.8|"33"|"Charles Street"|"Newport"|"Gwent"|"NP20 1JT"|"Casnewydd - Newport"|"01633214286"|""|""|""|""|"118 Information"|"01-SEP-2021"
48964670|"Scope Ltd"|"09480714"|331227.0|187751.0|1|100100972337|"osgb1000027568884"|6|27104818|1|15.7|"130"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LY"|"Casnewydd - Newport"|"01633264228"|"www.scope.org.uk"|"Scope"|""|""|"118 Information"|"01-SEP-2021"
48976465|"Clintons"|"09480717"|331151.0|187919.0|1|100100972290|"osgb1000027569091"|6|27104818|1|20.0|"151"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1JQ"|"Casnewydd - Newport"|"01633222975"|"www.clintoncards.co.uk"|"Clintons"|""|""|"118 Information"|"01-SEP-2021"
48978345|"Card Factory"|"09480717"|331091.0|188074.0|1|100100972366|"osgb1000027573117"|5|27104818|1|11.0|"172"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1JN"|"Casnewydd - Newport"|"01633211964"|"www.cardfactory.co.uk"|"Card Factory"|""|""|"118 Information"|"01-SEP-2021"
48985426|"Cash Generator Ltd"|"02090151"|331267.0|187743.0|1|100100972243|"osgb1000027568856"|6|27104818|1|17.5|"67"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LQ"|"Casnewydd - Newport"|"01633244161"|"www.cashgenerator.co.uk"|"Cash Generator"|""|""|"118 Information"|"01-SEP-2021"
48989253|"O2 Store"|"09480726"|331090.1|188050.6|1|100100972268|"osgb1000027573122"|2|27104818|1|22.2|"169"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1JN"|"Casnewydd - Newport"|"01633220811"|"www.o2.co.uk"|"O2"|""|""|"118 Information"|"01-SEP-2021"
48991172|"BrightHouse"|"09480700"|331201.0|187926.0|1|100101047316|"osgb1000027568824"|7|27104818|3|28.5|"4"|"Llanarth Street"|"Newport"|"Gwent"|"NP20 1HS"|"Casnewydd - Newport"|"01633259839"|"www.brighthouse.co.uk"|"BrightHouse"|""|""|"118 Information"|"01-SEP-2021"
49000111|"Hi-fi Western Ltd"|"09480722"|330968.0|188294.0|1|10009646557|"osgb1000027522935"|4|27104817|2|15.7|"52"|"Cambrian Road"|"Newport"|"Gwent"|"NP20 4AB"|"Casnewydd - Newport"|"01633262790"|"www.hifiwestern.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
49128016|"The Pen & Wig"|"01020034"|331015.0|188072.0|1|200002952127|"osgb1000027573091"|3|27101378|1|15.7|"22-24"|"Stow Hill"|"Newport"|"Gwent"|"NP20 1JD"|"Casnewydd - Newport"|"01633666818"|""|""|""|""|"118 Information"|"01-SEP-2021"
49131435|"The Secret Garden"|"01020043"|331073.0|187872.0|1|100100655631|"osgb1000027568963"|5|27104821|1|7.6|"25"|"Charles Street"|"Newport"|"Gwent"|"NP20 1JT"|"Casnewydd - Newport"|"01633223559"|""|""|"Restaurant Type"|"French Restaurant"|"118 Information"|"01-SEP-2021"
49723574|"Dolman Theatre"|"04250315"|331346.0|187735.0|1|10014126342|"osgb1000002715108467"|2|27100823|1|31.7|"Kingsway Centre"|""|"Newport"|"Gwent"|"NP20 1HY"|"Casnewydd - Newport"|"01633263670"|"www.dolmantheatre.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
48874907|"JD Sports"|"09480686"|331259.0|188062.0|1|10094538229|"osgb5000005169520826"|1|27100823|3|39.2|"Friars Walk Shopping Centre"|"John Frost Square"|"Newport"|"Gwent"|"NP20 1DR"|"Casnewydd - Newport"|"01633749381"|"www.jdsports.co.uk/home"|"JD Sports"|""|""|"118 Information"|"01-SEP-2021"
48838917|"Barefoot Ceramics"|"09480678"|331082.0|187880.0|1|100100972295|"osgb1000027568961"|5|27104821|1|12.0|"27"|"Charles Street"|"Newport"|"Gwent"|"NP20 1JT"|"Casnewydd - Newport"|"01633262830"|"www.barefoot-ceramics.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
48864545|"Arnolds Electrical Ltd"|"09480688"|331110.0|188194.0|1|100100972208|"osgb1000027573187"|2|27101310|1|13.8|"13"|"Skinner Street"|"Newport"|"Gwent"|"NP20 1GY"|"Casnewydd - Newport"|"01633266607"|"www.arnolds-electrical.com"|""|""|""|"118 Information"|"01-SEP-2021"
48920851|"Wildings Ltd"|"09480700"|331098.0|188024.0|1|100100972028|"osgb1000027573126"|3|27104818|1|26.8|"165"|"Commercial Street"|"Newport"|"Gwent"|"NP20"|"Casnewydd - Newport"|"01633262861"|""|""|""|""|"118 Information"|"01-SEP-2021"
49750076|"The Share Centre"|"06340456"|330984.0|187728.0|1|100100973947|"osgb1000027519423"|4|27101378|2|20.4|"88"|"Stow Hill"|"Newport"|"Gwent"|"NP20 4DW"|"Casnewydd - Newport"|"01633212782"|""|""|""|""|"118 Information"|"01-SEP-2021"
54727421|"The Baldwin Group"|"02090135"|330984.0|188048.0|1|100101047787|"osgb1000027523082"|7|27101531|1|8.4|"1-3"|"Waters Lane"|"Newport"|"Gwent"|"NP20 1LA"|"Casnewydd - Newport"|"01633265828"|"www.broomfield.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54730740|"Principality Building Society"|"02090138"|331245.8|187912.8|1|10014125457|"osgb1000002715108441"|1|27104818|3|65.6|"3"|"John Frost Square"|"Newport"|"Gwent"|"NP20 1HZ"|"Casnewydd - Newport"|"01633258206"|"www.principality.co.uk"|"Principality Building Society"|""|""|"118 Information"|"01-SEP-2021"
54754754|"HSBC"|"02090138"|331013.0|188134.0|1|10002148359|"osgb1000027523076"|11|27104816|1|24.0|"1"|"Bridge Street"|"Newport"|"Gwent"|"NP20 4UT"|"Casnewydd - Newport"|"03457404404"|"www.hsbc.co.uk/1/2/"|"HSBC"|""|""|"118 Information"|"01-SEP-2021"
54770546|"Newport Credit Union Ltd"|"02090150"|331095.0|188165.0|1|100100972027|"osgb5000005262253703"|1|27101310|1|12.5|"27"|"Skinner Street"|"Newport"|"Gwent"|"NP20 1HB"|"Casnewydd - Newport"|"01633214913"|"www.newportcreditunion.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54778376|"Jacklyn Dawson Solicitors"|"02090154"|331188.0|187978.0|1|100100972040|"osgb1000027568811"|6|27104818|3|39.6|"Equity Chambers"|"John Frost Square"|"Newport"|"Gwent"|"NP20 1PW"|"Casnewydd - Newport"|"01633262952"|"www.jacklyndawson.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54786700|"Nuthouse Hair Design"|"02100156"|330993.0|188242.0|1|100101047199|"osgb1000027522961"|4|27111507|2|24.5|"2"|"Newport Arcade High Street"|"Newport"|"Gwent"|"NP20 1GD"|"Casnewydd - Newport"|"01633264238"|"www.nuthousehairdesign-newport.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54780957|"Convey Law"|"02090154"|331017.0|188024.0|1|100100972275|"osgb1000027573085"|3|27101378|1|13.4|"34-36"|"Stow Hill"|"Newport"|"Gwent"|"NP20 1JE"|"Casnewydd - Newport"|"01633223344"|"www.conveylaw.com"|""|""|""|"118 Information"|"01-SEP-2021"
54541687|"Careers Wales"|"02050075"|331001.0|188264.0|1|200002952107|"osgb1000027522947"|7|27111507|1|13.1|"46-47"|"High Street"|"Newport"|"Gwent"|"NP20 1GA"|"Casnewydd - Newport"|"08000284844"|"www.careerswales.com"|"Careers Wales"|""|""|"118 Information"|"01-SEP-2021"
54960310|"Park Garage"|"02130212"|331164.0|187728.0|1|100100973769|"osgb1000027568896"|6|27100778|1|20.1|""|"Ivor Street"|"Newport"|"Gwent"|"NP20 4EP"|"Casnewydd - Newport"|"01633263100"|""|""|""|""|"118 Information"|"01-SEP-2021"
54813141|"Josefs Hairdressers"|"02100156"|331097.0|187884.0|1|100100655635|"osgb1000027568959"|6|27104821|1|10.5|"31"|"Charles Street"|"Newport"|"Gwent"|"NP20 1JT"|"Casnewydd - Newport"|"01633265692"|""|""|""|""|"118 Information"|"01-SEP-2021"
54828730|"Burlesque"|"02100156"|330992.0|188194.0|1|10014124543|"osgb1000027523063"|5|27104817|1|13.9|"16-18"|"Cambrian Road"|"Newport"|"Gwent"|"NP20 4AB"|"Casnewydd - Newport"|"01633221063"|""|""|""|""|"118 Information"|"01-SEP-2021"
54830142|"Beauty Therapy & Electrolysis Clinic"|"02100156"|331216.0|187845.0|1|100100972235|"osgb1000027568841"|6|27104818|1|14.6|"46"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LP"|"Casnewydd - Newport"|"01633258839"|"www.beautytherapyclinic.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54845774|"U S A Nails"|"02100156"|331250.0|187767.0|1|10014124545|"osgb1000027568861"|7|27104818|1|11.8|"62"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LQ"|"Casnewydd - Newport"|"01633256663"|""|""|""|""|"118 Information"|"01-SEP-2021"
54866900|"Blue Banana"|"09460656"|331230.0|187825.0|1|100100972362|"osgb1000027568837"|5|27104818|1|20.9|"50"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LP"|"Casnewydd - Newport"|"01633244450"|"www.bluebanana.com"|"Blue Banana"|""|""|"118 Information"|"01-SEP-2021"
54890554|"Peter Alan Ltd"|"02110190"|330950.0|188150.0|1|10002148476|"osgb1000027523068"|4|27104816|1|16.8|"75"|"Bridge Street"|"Newport"|"Gwent"|"NP20 4AQ"|"Casnewydd - Newport"|"01633221892"|"www.peteralan.co.uk"|"Peter Alan"|""|""|"118 Information"|"01-SEP-2021"
54889841|"Darlows"|"02110190"|330942.0|188107.0|1|10002148411|"osgb1000027523080"|4|27104816|1|20.2|"11"|"Bridge Street"|"Newport"|"Gwent"|"NP20 4AL"|"Casnewydd - Newport"|"01633865555"|"www.darlows.co.uk"|"Darlows"|""|""|"118 Information"|"01-SEP-2021"
163711131|"Post Office (Newport)"|"09480763"|331136.0|188137.0|1|100100972314|"osgb1000027573172"|5|27104824|1|10.0|"174-176"|"Upper Dock Street"|"Newport"|"Gwent"|"NP20 1DY"|"Casnewydd - Newport"|""|"www.postoffice.co.uk"|"Royal Mail"|""|""|"Royal Mail"|"01-SEP-2021"
43500759|"St. Woolos Primary"|"05310375"|330993.8|187793.2|1|100101047727|"osgb1000027519409"|14|27101378|1|26.5|""|"Stow Hill"|"Newport"|"Gwent"|"NP20 4DW"|"Casnewydd - Newport"|"01633265792"|""|""|""|""|"Welsh Assembly Government"|"01-SEP-2021"
54588851|"Brook Street"|"02050078"|331067.0|188084.0|1|100100972156|"osgb1000027573111"|3|27104818|1|21.5|"175a"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1JN"|"Casnewydd - Newport"|"01633254751"|"www.brookstreet.co.uk"|"Brook Street"|""|""|"118 Information"|"01-SEP-2021"
64228037|"Aquascan International Ltd"|"07420567"|331141.0|187803.0|1|100100972411|"osgb1000027568913"|7|27100742|1|43.7|"Aquascan House 27a"|"Hill Street"|"Newport"|"Gwent"|"NP20 1LZ"|"Casnewydd - Newport"|"01633841117"|"www.aquascan.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54930030|"Anglian Home Improvements"|"09480680"|331027.0|188293.0|1|10090273102|"osgb1000027573320"|4|27111507|1|11.2|"18"|"High Street"|"Newport"|"Gwent"|"NP20 1FW"|"Casnewydd - Newport"|"0837393673"|"www.anglianhome.co.uk"|"Anglian Home Improvements"|""|""|"118 Information"|"01-SEP-2021"
68696351|"Sy's Barbers"|"02100156"|331057.0|188285.0|1||"osgb1000027573331"|3|27104813|3|4.9|"16 Market Arcade"|"High Street"|"Newport"|"Gwent"|"NP20 1FS"|"Casnewydd - Newport"|"01633266774"|""|""|""|""|"118 Information"|"01-SEP-2021"
54982042|"Roe Motor Repairs"|"02130212"|330928.0|187942.0|1|100100972137|"osgb1000027518806"|4|27101280|1|25.3|"2a"|"Scard Street"|"Newport"|"Gwent"|"NP20 1LB"|"Casnewydd - Newport"|"01633213303"|""|""|""|""|"118 Information"|"01-SEP-2021"
55079627|"Capitol Taxis"|"02150230"|331112.0|188252.0|1|100100972183|"osgb1000027573318"|3|27104824|1|11.3|"187"|"Upper Dock Street"|"Newport"|"Gwent"|"NP20 1DB"|"Casnewydd - Newport"|"01633212121"|""|""|""|""|"118 Information"|"01-SEP-2021"
55052420|"Timpson Locksmiths Ltd"|"02100170"|331153.0|188031.0|1|100100972122|"osgb1000027573140"|4|27104818|3|25.4|"8"|"Austin Friars"|"Newport"|"Gwent"|"NP20 1DQ"|"Casnewydd - Newport"|"01633212967"|"www.timpsonlocksmiths.co.uk"|"Timpson"|""|""|"118 Information"|"01-SEP-2021"
64211501|"Eazability Ltd"|"07370478"|331300.0|187770.0|1|10014125426|"osgb1000002715108452"|2|27104818|3|58.7|"Unit 18 Sovereign Arcade"|"Kingsway Centre"|"Newport"|"Gwent"|"NP20 1EB"|"Casnewydd - Newport"|"01633213074"|""|""|""|""|"118 Information"|"01-SEP-2021"
78538290|"Assets Jewellery Ltd"|"09460659"|331203.0|187902.0|1|100100972229|"osgb1000027568828"|5|27104818|3|21.5|"42"|"Llanarth Street"|"Newport"|"Gwent"|"NP20 1HR"|"Casnewydd - Newport"|"01633842627"|""|""|""|""|"118 Information"|"01-SEP-2021"
78544879|"Claire's UK"|"09460659"|331270.0|187836.0|1|10014125446|"osgb1000002715108454"|1|27104818|3|62.3|"5 Emlyn Square"|"Kingsway Centre"|"Newport"|"Gwent"|"NP20 1HY"|"Casnewydd - Newport"|"01633250067"|"www.claires.co.uk"|"Claire's"|""|""|"118 Information"|"01-SEP-2021"
80816999|"Elbow Room"|"02100156"|331158.0|188033.0|1|200002952110|"osgb1000027573141"|2|27104818|3|30.8|"10-12"|"Austin Friars"|"Newport"|"Gwent"|"NP20 1DQ"|"Casnewydd - Newport"|"01633215131"|""|""|""|""|"118 Information"|"01-SEP-2021"
68745655|"British Red Cross"|"09480714"|331238.0|187802.0|1|100100972239|"osgb1000027568868"|6|27104818|1|17.4|"55"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LQ"|"Casnewydd - Newport"|"01633213764"|"www.redcross.org.uk"|"British Red Cross Shop"|""|""|"118 Information"|"01-SEP-2021"
75438272|"Newport Citizens Advice Bureau"|"05290358"|331158.0|188154.0|1|100100972209|"osgb1000027573178"|3|27100395|1|12.8|"8"|"Corn Street"|"Newport"|"Gwent"|"NP20 1DJ"|"Casnewydd - Newport"|"01633222622"|"www.citizensadvice.org.uk"|"Citizens Advice"|""|""|"118 Information"|"01-SEP-2021"
75428754|"The Optic Shop"|"05280344"|331046.0|188204.0|1|100101047143|"osgb1000027573231"|3|27111507|1|19.9|"27a"|"High Street"|"Newport"|"Gwent"|"NP20 1GH"|"Casnewydd - Newport"|"01633243543"|""|""|""|""|"118 Information"|"01-SEP-2021"
75414613|"Wellbeing Solutions Management"|"05290358"|331072.0|187874.0|1|100100655631|"osgb1000027568963"|5|27104821|1|9.9|"25"|"Charles Street"|"Newport"|"Gwent"|"NP20 1JT"|"Casnewydd - Newport"|"01633254646"|"www.wsm-wellbeing.wales"|""|""|""|"118 Information"|"01-SEP-2021"
75420998|"Bridge Christian Counselling Centre"|"06350450"|331078.0|188261.0|1|10014122479|"osgb1000027573303"|4|27104813|3|25.3|"Market Place Business Centre"|"The Provision Market"|"Newport"|"Gwent"|"NP20 1DD"|"Casnewydd - Newport"|"01633258729"|"www.bridge-ccc.org.uk"|""|""|""|"118 Information"|"01-SEP-2021"
80845662|"William Hill"|"04220279"|331076.0|188181.0|1|100100972204|"osgb1000027573221"|2|27101310|1|11.1|"5-6"|"Skinner Street"|"Newport"|"Gwent"|"NP20 1GY"|"Casnewydd - Newport"|"08705181715"|"www.williamhill.co.uk"|"William Hill"|""|""|"118 Information"|"01-SEP-2021"
85586654|"Boswells Cafe"|"01020013"|331266.0|187850.0|1|10014125449|"osgb1000002715108450"|2|27104818|3|63.3|"Unit 8a-8c Sovereign Arcade"|"Kingsway Centre"|"Newport"|"Gwent"|"NP20 1EB"|"Casnewydd - Newport"|"01633213007"|"www.boswellsgroup.com"|"Boswell Coffee Co"|""|""|"118 Information"|"01-SEP-2021"
91371166|"The Works"|"09480701"|331083.0|188059.0|1|100100972270|"osgb1000027573119"|4|27104818|1|25.0|"171"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1JN"|"Casnewydd - Newport"|"01633213802"|"www.theworks.co.uk/store/0638_newport"|"The Works"|""|""|"118 Information"|"01-SEP-2021"
95744876|"Newport People First"|"06350816"|331078.0|188261.0|1|10014122479|"osgb1000027573303"|4|27104813|3|25.3|"The Provision Market"|""|"Newport"|"Gwent"|"NP20 1DD"|"Casnewydd - Newport"|"01633842002"|"www.newportpeoplefirst.org.uk"|""|""|""|"118 Information"|"01-SEP-2021"
96524015|"Greggs"|"09470661"|331049.0|188175.0|1|10002149917|"osgb1000027573227"|2|27111507|1|15.8|"31"|"High Street"|"Newport"|"Gwent"|"NP20 1GH"|"Casnewydd - Newport"|"01633660444"|"www.greggs.co.uk"|"Greggs"|""|""|"118 Information"|"01-SEP-2021"
103280697|"Chloe's Hair & Beauty"|"02100156"|331111.0|188268.0|1|10014123004|"osgb1000027573315"|4|27104824|1|11.6|"190"|"Upper Dock Street"|"Newport"|"Gwent"|"NP20 1DB"|"Casnewydd - Newport"|"01633251954"|""|""|""|""|"118 Information"|"01-SEP-2021"
104559268|"Hairspray"|"02100156"|331064.0|188148.0|1|10090273451|"osgb1000027573206"|3|27101310|1|9.9|"31"|"Skinner Street"|"Newport"|"Gwent"|"NP20 1HB"|"Casnewydd - Newport"|"07981812241"|""|""|""|""|"118 Information"|"01-SEP-2021"
104573188|"Shaws the Drapers"|"09480675"|331238.0|187810.0|1|100100972238|"osgb1000027568834"|6|27104818|1|22.0|"53-54"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LP"|"Casnewydd - Newport"|"01633211533"|"www.shawsthedrapers.co.uk"|"Shaws The Drapers Ltd"|""|""|"118 Information"|"01-SEP-2021"
105211060|"Waterstone's"|"09480674"|331117.0|187983.0|1|100101046733|"osgb1000027569016"|5|27104818|1|24.7|"159"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1JQ"|"Casnewydd - Newport"|"01633223977"|"www.waterstones.com"|"Waterstone's"|""|""|"118 Information"|"01-SEP-2021"
108353685|"H & M"|"09460656"|331313.0|187996.0|1|10094538229|"osgb5000005169520826"|1|27100823|3|37.9|"Friars Walk"|""|"Newport"|"Gwent"|"NP20 1HZ"|"Casnewydd - Newport"|"03447368956"|"www.hm.com/gb/"|"H & M"|""|""|"118 Information"|"01-SEP-2021"
109079442|"Costa Coffee"|"01020013"|331140.0|188026.0|1|100101046671|"osgb1000027573139"|4|27104818|1|11.6|"22-23"|"Commercial Street"|"Newport"|"Gwent"|"NP20"|"Casnewydd - Newport"|"01633267341"|"www.costa.co.uk"|"Costa"|""|""|"118 Information"|"01-SEP-2021"
110620907|"Card Factory"|"09480717"|331212.0|187863.0|1|100100972233|"osgb1000027568844"|6|27104818|1|17.0|"43"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LP"|"Casnewydd - Newport"|"01632215840"|"www.cardfactory.co.uk"|"Card Factory"|""|""|"118 Information"|"01-SEP-2021"
108287676|"Monmouthshire Building Society"|"02090138"|331211.0|187947.0|1|100100972041|"osgb1000027568807"|6|27104818|3|46.2|"13"|"John Frost Square"|"Newport"|"Gwent"|"NP20 1PX"|"Casnewydd - Newport"|"01633844444"|"www.monbs.com"|"Monmouthshire Building Society"|""|""|"118 Information"|"01-SEP-2021"
108329280|"The Coffee Shop Cafe"|"01020013"|331141.0|188221.0|1|100100972422|"osgb1000027573195"|2|27104824|1|16.3|"11"|"Upper Dock Street"|"Newport"|"Gwent"|"NP20 1DF"|"Casnewydd - Newport"|"01633254868"|""|""|""|""|"118 Information"|"01-SEP-2021"
